3.0001192783658865, -31282.106889681047
3.0990901151926944, -30327.544330824487
3.200775696645683, -29658.268772626878
3.3002786389099197, -29558.48286696653
3.3997761594302522, -29857.556587838393
3.4998158543409774, -30270.66765548948
3.598763455122483, -31025.50349605664
3.596964985216066, 36667.0603885454
3.6991462689688426, 33803.501801116225
3.798615906234812, 31453.15000093589
3.898088641640155, 29330.717987345386
3.9981128458540116, 27778.00798674512
4.099772093122324, 26509.965358929127
4.1987165957644565, 25527.209731772124
